Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Amazon Connect / AWS Architect / AWS Developer,Tech Mahindra,"Hybrid - New Delhi, Delhi, Hyderabad, Telangana, Bengaluru, Karnataka",5-10 Yrs,"['contact center', 'contact center technology', 'AWS', 'AWS Connect', 'Center', 'Technology', 'Development', 'Connect']"
Service Delivery Manager - Full stack developer,Cognizant,"Kolkata, Hyderabad, Bengaluru",10-14 Yrs,"['CI/CD Automation', 'UI/UX Enginee', 'Full stack developer']"
Immediate openings on SAP ABAP Hana,Randstad,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['sap abap', 'hana', 'Object Oriented Programming', 'SAP ABAP Hana', 'Abap', 'Program', 'Object', 'SAP']"
Solution Architect  / Amazon Connect Consultant,Tech Mahindra,"Hybrid - Hyderabad, Telangana, Bengaluru, Karnataka",6-11 Yrs,"['Amazon Connect', 'contact center', 'Cisco', 'Telecommunication', 'AWS', 'Avaya', 'Center', 'Consulting']"
Fusion SCM - Product Support (Techno Functional/Functional),Oracle,"Noida, Uttar Pradesh, Hyderabad, Telangana, Bengaluru",5-10 Yrs,"['SCM Fusion', 'BI Publsiher', 'Technical Support', 'debugging', 'troubleshooting', 'Order management', 'Procurements', 'SCM']"
Dot Net Developer,Cognizant,"Hybrid - Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka",4-9 Yrs,"['ASP.Net', 'SQL Server', 'ASP.Net MVC', 'Development', 'MVC', 'SQL', 'Serv', '.Net']"
HCL is Hiring For Oracle Informatica Role,HCLTech,"Hybrid - Hyderabad, Telangana, Chennai, Bengaluru, Karnataka",4-9 Yrs,"['Informatica', 'Oracle', 'SSIS', 'Hiring']"
Threat Intelligence Analyst and Coordinator,Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Delhi / NCR",3-8 Yrs,"['Threat Intelligence', 'Cyber Security', 'Threat Analysis', 'Coordination', 'Analysis', 'Intelligence', 'Cyber', 'Security']"
Oracle Plsql Programmer,Oracle,"Hyderabad, Telangana, Bengaluru, Karnataka",2-6 Yrs,"['Procedures', 'Plsql Development', 'Performance Tuning', 'Oracle Pl/SQL', 'Oracle Forms', 'Oracle Development', 'Oracle 11G', 'Oracle 10G']"
Sentinel one cyber security,Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Delhi / NCR",5-8 Yrs,"['Sentinel', 'Edr', 'SIEM', 'IDS', 'Dlp', 'Cyber Security', 'Id', 'Cyber']"
Salesforce Functional testing,Cognizant,"Hyderabad, Chennai, Tamil Nadu, Bengaluru",4-9 Yrs,"['Salesforce Testing', 'Functional Testing', 'Salesforce', 'Functional', 'Software testing']"
"API Automation using JAVA and Selenium ( Chennai, HYD, Bangalore )",Cognizant,"Hybrid - Hyderabad, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",6-10 Yrs,"['Api Automation', 'Java', 'Selenium', 'API', 'Automation']"
Java Full Stack Developer with GCP,Tata Consultancy Services (TCS),"New Delhi, Delhi, Hyderabad, Bengaluru",5-8 Yrs,"['GCP', 'Java Spring Boot', 'Java Fullstack', 'Angular', 'Development', 'Full Stack', 'Spring', 'Java']"
Third Party Risk Management,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Tamil Nadu, Bengaluru, Karnataka",5-10 Yrs,"['TPRM', 'IT Risk Management', 'Risk Management', 'Vendor Risk Management', 'Vendor management', 'Vendor', 'IT risk', 'Third Party Risk Management']"
Network Engineer L2/L3,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['Cisco ASA', 'Checkpoint Firewall', 'Fortigate Firewall', 'firewall migration', 'Cisco', 'Asa', 'Network engineering', 'Firewall']"
Salesforce LWC Developer,Randstad,"Hybrid - Hyderabad, Chennai, Bengaluru",5-7 Yrs,"['Lightning development', 'CSS', 'Integration', 'HTML', 'async apex', 'SCORM', 'triggers', 'MP4']"
Java backend engineer,Randstad,"Hybrid - Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",8-13 Yrs,"['Cloud knowledge', 'Java', 'Kafka', 'Microservices', 'Cache', 'Spring Boot', 'Cloud', 'Backend']"
Data Engineer - Scala,Capco,"Hybrid - Hyderabad, Gurugram, Haryana, Bengaluru",8-13 Yrs,"['Pyspark', 'Scala', 'Python', 'Data Engineering', 'Data']"
Java Back End Developer,Wipro,"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru",4-8 Yrs,"['Java', 'java backend', 'Spring Boot', 'Microservices', 'Development', 'Boot', 'Spring', 'End']"
Inviting applications For the role of  PPM Engineer,Genpact,"Hyderabad, Telangana, Bengaluru, Karnataka, Delhi / NCR",6-11 Yrs,"['HP PPM', 'Unix Administration', 'Linux Administration', 'Application', 'PPM', 'Administration', 'Unix', 'Linux']"
Azure Data Engineer,Tata Consultancy Services (TCS),"Kolkata, West Bengal, Hyderabad, Bengaluru",6-10 Yrs,"['Azure Data Factory', 'SQL Server', 'Python', 'Data', 'Microsoft Azure', 'SQL', 'Serv', 'Factory']"
"Tcs Hiring For Java 8 Microservices, Springboot +AWS",Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Delhi / NCR",5-10 Yrs,"['Java', 'Spring Boot', 'AWS', 'Microservices', 'Spring', 'Boot', 'For Java', 'TCAE']"
Contract To HIRE - AWS Cloud Security Engineer(NOT DevOps candidates),NA,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Mumbai (All Areas)",5-8 Yrs,"['AWS security', 'Terraform', 'cloud guard', 'Security Hub', 'Splunk', 'Vulnerability Management Solutions', 'Ansible', 'CloudTrail']"
Azure Data Engineer,Tata Consultancy Services (TCS),"Hyderabad/Secunderabad, Chennai, Mumbai (All Areas)",5-9 Yrs,"['Azure Databricks', 'Azure', 'azure data factory', 'Factory', 'Data', 'Microsoft Azure']"
AS400 Administrator,Infosys,Hyderabad,3-5 Yrs,"['AS400', 'AS400 Admin', 'RPG', 'Administration']"
Operating System Developer_L3,IBM,"Hyderabad/Secunderabad, Bangalore/Bengaluru",4-7 Yrs,"['Aix', 'Memory management', 'Debugging', 'Unix shell scripting', 'Process management', 'Functional testing', 'Programming', 'Linux internals']"
Application Tech Support Practitioner,Accenture,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",5-7 Yrs,"['MySQL', 'Database administration', 'Issue resolution', 'Troubleshooting', 'Python', 'IBM DB2', 'Technical support', 'Scripting']"
GN - Utilities - Data Architect - 09,Accenture,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",5-10 Yrs,"['Data Architect', 'Strategy consulting', 'Networking', 'Project management', 'data governance', 'Data analytics', 'Investment banking', 'Management']"
Senior Member Technical,Broadridge,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-7 Yrs,"['Automation', 'Networking', 'Chef', 'Shell scripting', 'Cloud', 'Member Technical', 'Application development', 'AWS']"
Java Full Stack development : Bangalore,Oracle,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru",7-12 Yrs,"['Java', 'Hibernate', 'Spring Boot', 'Development', 'Full Stack', 'Spring', 'Stack', 'Stack Development']"
SAP LE/WM consultant,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Pune, Maharashtra, Mumbai (All Areas)",6-10 Yrs,"['SAP WM', 'Sap Warehouse Management', 'SAP LE', 'Management', 'Warehouse', 'LE', 'Saps', 'Consulting']"
Dot Net Fullstack Developer,Zensar,"Hyderabad, Pune, Bengaluru",5-8 Yrs,"['angular', 'Asp.Net Core', 'Azure', '.net core', 'react', 'aws', 'Full Stack', 'ASP.Net']"
Immediate Opening For SAP Financial Accounting & Controlling at Wipro,wipro technology,"Noida, Uttar Pradesh, Bhubaneswar, Odisha, Kolkata, West Bengal, Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka, Chennai, Tamil Nadu, Greater Noida, Uttar Pradesh, Delhi / NCR",4-9 Yrs,"['S4', 'SAP FICO', 'ECC', 'Finance', 'SAP', 'Accounting', 'SAP Financial Accounting', 'Financial accounting']"
Immediate opening For SAP IS Retail at Wipro,WIPRO Technology,"Noida, Uttar Pradesh, Bhubaneswar, Odisha, Kolkata, West Bengal, Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka, Chennai, Tamil Nadu, Delhi / NCR",4-9 Yrs,"['Sap Retail', 'fashion', 'SAP Is', 'SAP', 'SAP IS-Retail', 'Retail']"
"Immediate openings For SAP SD - Sales and Distribution
at Wipro",WIPRO Technology,"Noida, Uttar Pradesh, Bhubaneswar, Odisha, Kolkata, West Bengal, Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka, Chennai, Tamil Nadu, Delhi / NCR",4-9 Yrs,"['SAP SD', 'Mfs', 'Afs', 'Saps', 'Distribution', 'MF', 'Distribution', 'SD']"
React Native Developer,Cognizant,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",6-9 Yrs,"['Javascript', 'React Native', 'Native', 'Redux', 'Native Apis', 'react', 'API', 'Development']"
Sap Fico Consultant,Tech Mahindra,"Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",2-3 Yrs,"['SAP FICO', 'Controlling', 'SAP FI', 'FICO', 'Control', 'SAP', 'Consulting', 'FI']"
Java Application Developer,Tech Mahindra,"Hybrid - Hyderabad, Pune, Maharashtra, Bengaluru, Karnataka",6-11 Yrs,"['AWS', 'Java', 'Aws Certified', 'Spring Boot', 'Microservices', 'Java Application Development', 'Spring', 'Application']"
Soc Analyst,Wipro,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru",4-9 Yrs,"['Security Operations Center', 'Arcsight', 'Log Analysis', 'SIEM', 'Security Monitoring', 'Operations', 'SOC', 'Center']"
AWS Redshift Developer,Tech Mahindra,"Hyderabad, Pune, Maharashtra, Bengaluru",5-10 Yrs,"['Amazon Redshift', 'Aws Certified', 'Redshift Aws', 'Talend Etl', 'SQL', 'Netezza', 'ETL', 'Development']"
Senior Associate,Cognizant,"Hyderabad, Pune, Bengaluru",5-10 Yrs,"['SAP ABAP HANA', 'ABAP HANA', 'Abap On Hana', 'Abap', 'SAP ABAP', 'SAP', 'SAP Hana', 'Senior']"
Urgent Hiring_Funcional Safety_Tech Mahindra,Tech Mahindra,"Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka",12-20 Yrs,"['Functional Safety', 'ISO 26262', 'Fmea', 'FTA', 'Fmeda', 'DFMEA', 'Spice', 'Aspice']"
Urgent Hiring_ADAS Software_Tech Mahindra,Tech Mahindra,"Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",12-22 Yrs,"['Adas', 'AUTOSAR', 'Ethernet', 'autosar architect', 'Aspice', 'Ada', 'AUTOSAR Development', 'Architecture']"
Oracle Database Administrator (6-8 Yrs),Tata Consultancy Services (TCS),"Hyderabad, Pune, Maharashtra, Bengaluru",5-9 Yrs,"['Oracle DBA', 'Dbase', 'Oracle Admin', 'Oracle Administration', 'Database administration', 'Oracle database', 'Dbas', 'DBMS']"
Senior Software Engineer (Droplet),"DigitalOcean, Inc.","Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-2 Yrs,"['Cloud computing', 'Agile', 'Troubleshooting', 'Open source', 'Distribution system', 'Ruby', 'Virtualization', 'VMS']"
.NetCore Developer with Azure,Ness,"Hyderabad, Bengaluru, Mumbai (All Areas)",4-6 Yrs,"['.Net Core', 'Azure Cloud', 'LINQ', 'Asp.Net Core', 'Entity Framework', 'SQL', 'Microsoft Azure', 'Development']"
Guidewire Digital Portal Developer,Zensar,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Bangalore/Bengaluru",4-9 Yrs,"['guidewire portal', 'guidewire digital developer', 'producer engage', 'guidewire portal developer', 'Customer Engage', 'EnterpriseEngage', 'ServiceRep Engage', 'Portal Development']"
Azure .Net,Tata Consultancy Services (TCS),"Mumbai, Maharashtra, Hyderabad, Telangana",3-7 Yrs,"['C#', 'RESTful API', 'Azure Functions', 'Cosmos DB', '.NET Core', 'Azure', 'REST APIS', 'Microsoft Azure']"
"Cloud Operations Engineer - Linux, cloud(2-15 Years)- OCI",Oracle,"Hybrid - Noida, Uttar Pradesh, Hyderabad, Telangana, Bengaluru, Karnataka",2-7 Yrs,"['Linux Administration', 'Linux System Administration', 'Cloud Infrastructure', 'Scripting', 'Terraform', 'Cloud Operations', 'Bash Scripting', 'Shell Scripting']"
EBS QA Engineer : Hyderabad/Bangalore/Noida,Oracle,"Hybrid - Hyderabad, Delhi / NCR, Bengaluru",8-13 Yrs,"['Ebs Application', 'EBS', 'Oracle DBA', 'Oracle E-business Suite', 'Application', 'Database administration', 'Quality assurance', 'e-business']"
Dot Net Developer,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",4-9 Yrs,"['.Net', 'Dotnet Development', '.Net Core', 'Net Mvc', 'Net Development', 'Development', 'Core', 'DoT']"
Middleware Administrator,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bangalore Rural, Karnataka",10-15 Yrs,"['Middleware Administration', 'FTP', 'EDI', 'ETL', 'bpm', 'Middleware', 'Administration', 'Business process management']"
Angular Full Stack Developer,Tata Consultancy Services (TCS),"Kochi, Kerala, Hyderabad, Telangana, Bangalore Rural, Karnataka",6-10 Yrs,"['Spring Boot', 'Angular', 'Hibernate', 'Hibernate Framework', 'J2Ee', 'Microservices', 'Full Stack', 'Framework']"
Cognizant is hiring Oracle EBS Finance Testing,Cognizant,"Hyderabad, Chennai, Bengaluru",3-8 Yrs,"['Oracle EBS', 'oracle EBS Finance testing', 'Testing', 'Oracle', 'Eb', 'Software testing', 'EBS', 'Oracle e-business suite']"
Java Angular Developer,Randstad,"Hybrid - Hyderabad, Chennai, Bengaluru",8-13 Yrs,"['Java', 'cloud', 'rest', 'databases', 'software release management tools', 'ci/cd', 'redux tools', 'ngrx']"
Data Engineer / ETL Developer,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",6-10 Yrs,"['ETL Jobs development', 'Azure Data Engineering', 'RDBMS management', 'Data Pipeline creation', 'NoSQL', 'Big Data processing', 'Management', 'Data']"
AbInitio Developer/Lead,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka",4-6 Yrs,"['Ab Initio', 'Abinitio Graphs', 'Gde', 'Ab', 'Leadership', 'Initio', 'Graph', 'Development']"
Java Full Stack Developer,Cognizant,"Hybrid - Hyderabad, Chennai, Bengaluru",6-11 Yrs,"['Java Spring Boot', 'Spring Boot', 'Java Fullstack', 'React.Js', 'Microservices', 'Angular', 'Bootstrap', 'Boot']"
Cognizant Hiring For SAC Planning-Pan India,Cognizant,"Hybrid - Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka",3-8 Yrs,"['SAC Planning', 'SAP', 'SAC', 'Hiring', 'Planning']"
Risk Tech Lead,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka",10-15 Yrs,"['Java', 'Full Stack Application Development', 'Angular', 'Python', 'Application', 'Technical analysis', 'Risk', 'Full Stack']"
Dot Net Fullstack Developer,Cognizant,"Hyderabad, Chennai, Bengaluru",6-10 Yrs,"['.Net Core', 'Entity Framework', 'ASP.Net MVC', 'Angular', 'Web Api', 'LINQ', 'Azure Cloud', '.net']"
API Automation Testing,Cognizant,"Hybrid - Hyderabad, Chennai, Bengaluru",6-10 Yrs,"['Api Automation', 'API', 'Testing', 'Automation testing', 'API Testing', 'Automation', 'Software testing']"
Tcs Hiring For SAP BTP Consultant Role @ Chennai,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",3-4 Yrs,"['SAP BTP', 'SAP Business Technology Platform', 'Fiori Apps', 'SAP Fiori', 'SAP', 'SAP Business Workflow', 'Application', 'Technology']"
Adobe Campaign Classic Developer,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru",5-10 Yrs,"['Adobe Campaign Classic', 'etl data extraction', 'adobe campaign', 'Campaigns', 'Data extraction', 'ETL', 'Development', 'Extraction']"
SAP Field Glass consultant,HCLTech,"Hyderabad, Bengaluru",5-10 Yrs,"['Workforce Management', 'SAP Fieldglass', 'Sap Fiori', 'SAP', 'Analytics Tool', 'Workforce', 'Fieldglass', 'Management']"
Oracle Database Administrator,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bengaluru, Karnataka",4-9 Yrs,"['Oracle DBA', 'oracle database administrator', 'Oracle Apps Dba', 'Oracle Core Dba', 'Core Dba', 'Apps DBA', 'Application', 'Oracle database']"
Cics Administrator/Mainframe Dev,Wipro,"Hyderabad, Telangana, Bengaluru, Karnataka",5-10 Yrs,"['Cics', 'Cobol', 'Mainframes', 'Dev', 'Administration']"
Dot Net Developer,Pratyin Infotech,"Hybrid - Hyderabad, Telangana, Chennai, Bengaluru",6-9 Yrs,"['.NET', 'Angular', 'C#', 'Dotnet Development', '.Net Core', 'Web Api', 'CSS', 'Javascript']"
Technical Platform Engineer,Pratyin Infotech,"Hybrid - Hyderabad, Telangana, Chennai, Bengaluru",5-10 Yrs,"['Big Data', 'Azure technologies', 'Edw', 'front-end', 'ETL', 'BI solutions', 'Azure architecture', 'Bi']"
QA Automation Selenium,Tech Mahindra,"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",8-13 Yrs,"['Java', 'QA Testing', 'Selenium', 'Automation', 'Automation Selenium', 'Quality assurance', 'QA automation', 'Software testing']"
Kafka Developer,Wipro,"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru",4-7 Yrs,"['SCALA', 'Kafka', 'Spark', 'Development']"
Camunda Developer,Wipro,"Hybrid - Hyderabad, Bengaluru",5-8 Yrs,"['Java', 'Camunda Bpm', 'Spring Boot', 'Spring', 'Business process management', 'Development', 'Boot']"
QA Automation,Tech Mahindra,"Hyderabad, Chennai, Bengaluru",8-10 Yrs,"['QA Testing', 'Selenium Testing', 'QA Automation', 'Selenium', 'Java Selenium', 'Automation', 'Quality assurance', 'Java']"
Front End Developer,Tech Mahindra,"Hyderabad, Chennai, Bengaluru",6-8 Yrs,"['Front End', 'UI Development', 'react', 'HTML', 'React.Js', 'End', 'UI', 'Frontend Development']"
Senior Java Developer,Tech Mahindra,"Hyderabad, Chennai, Bengaluru",6-8 Yrs,"['Jenkins', 'Java', 'Maven', 'Docker', 'Kubernates', 'Rest', 'GitHub', 'Sonar']"
Java Developer Lead,Tech Mahindra,"Hybrid - Hyderabad, Chennai, Bengaluru",6-11 Yrs,"['Java', 'Spring Boot', 'Rest', 'GIT', 'Docker', 'Kafka', 'Kubernetes', 'Development']"
Frontend UI Developer,Tech Mahindra,"Hybrid - Hyderabad, Chennai, Bengaluru",6-8 Yrs,"['UI Development', 'React.Js', 'Javascript', 'Front end', 'UI', 'Frontend UI', 'Development']"
Automation Tester,Tech Mahindra,"Hybrid - Hyderabad, Chennai, Bengaluru",5-8 Yrs,"['Selenium With Java', 'API Testing', 'Automation Testing', 'API', 'Software testing', 'Automation', 'Selenium', 'Java']"
"Permanent Opportunity For BigData Spark scala@ Chennai, Bangalore, Hyd",Deloitte,"Hybrid - Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",5-10 Yrs,"['SCALA', 'Spark', 'Bigdata Technologies', 'Big Data']"
Automation Testing ( Java / Selenium/ cucumber),Cognizant,"Hybrid - Hyderabad, Telangana, Chennai, Bengaluru",6-10 Yrs,"['Automation Testing', 'Java', 'Selenium', 'Cucumber', 'Automation', 'Software testing']"
Sap Abap Developer,Tech Mahindra,"Hybrid - Hyderabad, Telangana, Bengaluru",1-3 Yrs,"['Badis', 'IDOCS', 'Workflow', 'ABAP', 'SAP ABAP', 'Development', 'SAP ABAP Development', 'SAP']"
Tcs Hiring For Oracle Application DBA @ PAN India,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",6-10 Yrs,"['Oracle Apps Dba', 'Oracle Apps', 'Oracle E-business Suite', 'Database administration', 'Application', 'Pan', 'e-business', 'Oracle DBA']"
Looking For a SAP ABAP W/webDynpro Experience,Tech Mahindra,"Hybrid - Hyderabad, Chennai, Bengaluru",8-10 Yrs,"['Odata', 'SAP S/4 hana', 'SAP ABAP', 'WebDynPro', 'OO ABAP', 'Saps', 'S', 'SAP S Hana']"
Servicenow Business Analyst,Randstad,"Hyderabad, Bengaluru",5-9 Yrs,"['Servicenow Tool', 'Business Analytics', 'Servicenow', 'Tools', 'Analytics', 'Business analysis']"
Chaos Engineer,TeamLease,"Hyderabad, Chennai, Bengaluru",4-9 Yrs,"['Cloud Environment', 'chaos engineering', 'Gremlin', 'Kubernetes', 'Azure', 'GCP', 'AWS', 'Engineering']"
Azure Data Factory Developer,Wipro,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['Azure Data Factory', 'Azure Databricks', 'Python', 'Factory', 'Development', 'Microsoft Azure', 'Data']"
Fullstack Developer,Cognizant,"Hyderabad, Bengaluru",7-12 Yrs,"['Java', 'Spring Boot', 'Microservices', 'React.Js', 'Angular', 'Full Stack', 'Spring', 'Development']"
React Native Developer,Cognizant,"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru",5-10 Yrs,"['React Native', 'CSS', 'Javascript', 'HTML', 'React.js', 'Native', 'Cs', 'Development']"
Api Automation Tester - 23 Jan 24,Cognizant,"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka",6-9 Yrs,"['java', 'Automation Testing', 'Selenium', 'agile', 'Automation', 'Software testing', 'API Testing', 'API']"
Cloud Security - Firewall,Wipro,"Hybrid - Hyderabad, Chennai, Bengaluru",7-12 Yrs,"['Aws Cloud', 'Azure Cloud', 'Firewall', 'Microsoft Azure', 'Cloud', 'Cloud Security', 'AWS', 'Security']"
Mongodb Administrator,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bangalore Rural, Karnataka, Gurugram, Haryana",4-7 Yrs,"['Mongodb Dba', 'Mongodb Administration', 'Atlas', 'Migration', 'Backup And Recovery', 'Database administration', 'Backup', 'Administration']"
SAP Basis,Tech Mahindra,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['SAP BASIS', 'SyBase', 'Hana', 'SAP', 'SAP Hana', 'Basis']"
Sharepoint Admin - Tech  Lead (Immediate Joiner),Tech Mahindra,"Hybrid - Hyderabad, Chennai, Bengaluru",8-13 Yrs,"['Sharepoint Support', 'Sharepoint admin', 'Sharepoint Administration', 'Sharepoint Server', 'Serv', 'Sharepoint', 'Server', 'Administration']"
Oracle Documerge,Tech Mahindra,"Hybrid - Hyderabad, Telangana, Chennai, Bengaluru",5-10 Yrs,"['Documerge', 'docmerge', 'Oracle Documerge', 'Oracle']"
"Data Analytics Consultant (Senior, Lead and Senior Lead)",Tech Mahindra,"Hybrid - Hyderabad, Telangana, Bengaluru, Karnataka, Delhi / NCR",6-11 Yrs,"['Big Data', 'AWS', 'Java', 'Aws Certified', 'Hadoop', 'Spark', 'Python', 'Data']"
SAP Tosca Testing ( PAN India),Cognizant,"Hybrid - Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",4-9 Yrs,"['SAP Tosca', 'Tosca', 'Testing', 'Software testing', 'Pan', 'SAP']"
.Net full stack developer,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka",5-8 Yrs,"['.Net Core', 'Angular', 'Javascript', 'React.Js', 'Full Stack', '.Net', 'Development', 'Stack']"
Azure Data Engineer,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",4-8 Yrs,"['Data Factory', 'Azure', 'ETL', 'Azure Cloud', 'SQL Queries', 'Data', 'Cloud', 'Datafactory']"
Operations Analyst Instrumentation & Analysis,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['Java', 'Configuration', 'JSON', 'Python', 'Regex', 'Powershell', 'Javascript', 'Ruby']"
Azure MS SQL Server,Tata Consultancy Services (TCS),"Hyderabad, Chennai, Bengaluru",7-12 Yrs,"['RDL Report Template', 'MS SQL Server 2017', 'ITMS Tools', 'Azure native services', 'Microsoft', 'Serv', 'SQL Server', 'Reporting']"
Technology Lead-Python Ansible,Infosys,"Hyderabad, Telangana, Bengaluru, Karnataka",5-8 Yrs,"['Jenkins', 'Linux & Ansible', 'Python', 'Technology', 'Linux', 'Ansible']"
Java Full Stack Developer (6+ years),Cognizant,"Hyderabad, Telangana, Chennai, Bangalore/Bengaluru",7-12 Yrs,"['Spring Boot', 'Java Fullstack', 'Microservices', 'React.Js', 'Angular', 'Java', 'Spring', 'Stack']"
.Net Maui Developer,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",6-11 Yrs,"['Xamarin', '.Net MAUI', 'Xamarin Forms', 'MAUI', 'Development', '.Net']"
DevOps Infrastructure,HCLTech,"Noida, Uttar Pradesh, Hyderabad",4-9 Yrs,"['AZURE', 'Docker', 'Devops', 'Microservices', 'Kubernetes', 'Containerization', 'Github', 'Ansible']"
Immediate hiring For Technical Support International Voice,Tech Mahindra,Hyderabad,0-2 Yrs,"['ITIL Certified', 'Servicenow', 'Ticketing Tools', 'Troubleshooting', 'Outlook Configuration', 'Jira Service Desk', 'Network Troubleshooting', 'Printers']"
Senior Software Engineer - Java,Highradius,Hyderabad,0-5 Yrs,"['software development', 'analytical', 'solutioning', 'verbal communication', 'interpersonal skills', 'engineering', 'hibernate', 'java frameworks']"
Java Developer,Highradius,Hyderabad,0-5 Yrs,"['architecting', 'web application', 'java development', 'hibernate', 'sql', 'spring', 'agile process', 'elastic search']"
Analog Layout Design Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",6-10 Yrs,"['layout design', 'Redhawk', 'analog layout Engineering', 'design Engineering', 'Extraction', 'Virtuoso', 'Design', 'Analog']"
SOC Design Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",6-9 Yrs,"['RTL', 'VAL', 'PCIe/CXL protocols', 'AXI protocol', 'quality assurance', 'Design', 'Quality', 'Protocols']"
SOC Design Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",4-7 Yrs,"['SOC Design', 'RTL coding', 'ARM coresight debug', 'Design quality checks', 'Debugging', 'Design', 'Quality check', 'RTL']"
Circuit Design Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Telangana",4-9 Yrs,"['Circuit Design', 'virtuoso', 'physical design', 'mixed signal', 'drc', 'lvs', 'circuit designing', 'analog circuit design']"
Analog Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",10-12 Yrs,"['Analog design', 'analog development', 'Circuit designing', 'Debugging', 'Design', 'Analog', 'Development', 'Circuit']"
Circuit Design Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",6-10 Yrs,"['Circuit Design', 'Analog Designs', 'ADEXL', 'RTL', 'Mixed-Signal Verification', 'Circuit', 'Analog', 'Analog design']"
Physical Design Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",7-10 Yrs,"['Physical Design', 'CMOS', 'VLSI', 'Perl', 'TCL', 'System Verilog', 'Python', 'Physical']"
